year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,DATE
2022,8,20,5.7293,5.7346,8.8322,2022-08-20
2022,8,21,5.521,5.5222,7.8821,2022-08-21
2022,8,22,4.8514,5.3527,6.0576,2022-08-22
2022,8,23,4.9622,5.1437,6.2078,2022-08-23
2022,8,24,5.1197,5.1845,6.5088,2022-08-24
2022,8,25,5.105,5.2613,6.6298,2022-08-25
2022,8,26,5.3563,5.3719,7.0279,2022-08-26
2022,8,27,5.0674,5.0815,5.905,2022-08-27
2022,8,28,2.2363,5.0071,0.6571,2022-08-28
2022,8,29,3.5942,5.5692,1.2348,2022-08-29
2022,8,30,4.9961,5.3263,5.1967,2022-08-30
2022,8,31,5.2078,5.3177,5.7218,2022-08-31
2022,9,1,4.577,4.9843,4.0073,2022-09-01
2022,9,2,1.8998,5.0942,0.7426,2022-09-02
2022,9,3,5.9472,6.1224,7.6687,2022-09-03
2022,9,4,3.1334,6.1078,1.7333,2022-09-04
2022,9,5,2.7516,5.8702,1.7177,2022-09-05
2022,9,6,5.7113,5.8147,6.1975,2022-09-06
2022,9,7,5.8754,5.8963,6.9178,2022-09-07
2022,9,8,4.1244,4.1618,2.8322,2022-09-08
2022,9,9,2.1535,3.1006,0.4675,2022-09-09
2022,9,10,5.8522,6.0235,6.2748,2022-09-10
2022,9,11,5.2747,5.7127,5.082,2022-09-11
2022,9,12,5.0662,6.095,5.0666,2022-09-12
2022,9,13,5.5368,6.2698,6.0823,2022-09-13
2022,9,14,6.3698,6.4198,7.6128,2022-09-14
2022,9,15,6.6732,6.691,8.8332,2022-09-15
2022,9,16,6.7834,6.834,9.0276,2022-09-16
2022,9,17,6.6574,6.6617,9.0149,2022-09-17
2022,9,18,5.3962,5.5409,4.7635,2022-09-18
2022,9,19,2.0345,5.3227,0.5227,2022-09-19
2022,9,20,4.2415,6.1054,2.6028,2022-09-20
2022,9,21,4.092,6.2719,2.6006,2022-09-21
2022,9,22,6.8263,7.0253,8.3189,2022-09-22
2022,9,23,6.7843,7.085,8.5524,2022-09-23
2022,9,24,4.0433,6.6391,2.874,2022-09-24
2022,9,25,3.3444,5.9294,0.9773,2022-09-25
2022,9,26,4.7446,6.1646,3.0161,2022-09-26
2022,9,27,1.865,6.2287,0.2998,2022-09-27
2022,9,28,3.3029,5.9986,0.7126,2022-09-28
2022,9,29,2.0242,6.6782,0.4188,2022-09-29
2022,9,30,2.1202,6.6581,0.3982,2022-09-30
2022,10,1,7.0855,7.2233,8.3386,2022-10-01
2022,10,2,7.1647,7.1846,8.6962,2022-10-02
2022,10,3,7.2634,7.3819,8.9436,2022-10-03
2022,10,4,7.494,7.5017,9.564,2022-10-04
2022,10,5,3.5278,5.8762,1.1119,2022-10-05
2022,10,6,2.221,6.4428,1.0061,2022-10-06
2022,10,7,7.3889,7.4633,8.8457,2022-10-07
2022,10,8,7.4191,7.4225,9.2006,2022-10-08
2022,10,9,1.9032,7.0584,0.3677,2022-10-09
2022,10,10,1.297,7.0805,0.1946,2022-10-10
2022,10,11,2.7989,7.3229,0.7219,2022-10-11
2022,10,12,7.3846,7.667,8.3575,2022-10-12
2022,10,13,3.5758,7.0728,1.3649,2022-10-13
2022,10,14,6.655,7.325,5.6875,2022-10-14
2022,10,15,5.8795,7.0512,4.5334,2022-10-15
2022,10,16,6.8515,7.2989,6.397,2022-10-16
2022,10,17,3.2424,7.0094,0.6262,2022-10-17
2022,10,18,6.4867,7.3613,5.7511,2022-10-18
2022,10,19,2.082,7.0855,0.3946,2022-10-19
2022,10,20,1.122,6.7795,0.2597,2022-10-20
2022,10,21,7.3001,7.6104,7.0183,2022-10-21
2022,10,22,7.7462,7.8298,8.8022,2022-10-22
2022,10,23,7.9094,7.9147,9.4826,2022-10-23
2022,10,24,7.9207,7.9262,9.5645,2022-10-24
2022,10,25,7.931,7.9399,9.6574,2022-10-25
2022,10,26,6.2935,7.5648,5.2318,2022-10-26
2022,10,27,6.2736,7.8473,5.699,2022-10-27
2022,10,28,6.9418,7.675,6.9262,2022-10-28
2022,10,29,6.438,7.5665,5.2567,2022-10-29
2022,10,30,5.9333,7.5005,4.2905,2022-10-30
2022,10,31,2.9818,7.6956,0.8429,2022-10-31
2022,11,1,7.9433,8.5106,8.8349,2022-11-01
2022,11,2,8.6964,8.705,11.2658,2022-11-02
2022,11,3,8.5387,8.5445,10.9754,2022-11-03
2022,11,4,8.4288,8.4377,10.4681,2022-11-04
2022,11,5,8.1036,8.2975,8.9616,2022-11-05
2022,11,6,8.0443,8.3107,8.928,2022-11-06
2022,11,7,7.4714,8.2697,6.8796,2022-11-07
2022,11,8,8.5375,8.5471,10.5115,2022-11-08
2022,11,9,8.3834,8.4012,9.5294,2022-11-09
2022,11,10,0.8746,6.7903,0.0852,2022-11-10
2022,11,11,7.5629,7.6663,6.3821,2022-11-11
2022,11,12,3.9281,7.6061,1.5062,2022-11-12
2022,11,13,4.4806,7.6829,1.361,2022-11-13
2022,11,14,8.1466,8.5397,9.017,2022-11-14
2022,11,15,8.659,8.6647,10.705,2022-11-15
2022,11,16,8.7202,8.735,10.6322,2022-11-16
2022,11,17,8.6484,8.6537,10.3913,2022-11-17
2022,11,18,8.6225,8.6321,10.3202,2022-11-18
2022,11,19,8.6134,8.6215,10.4489,2022-11-19
2022,11,20,5.1962,7.59,1.0886,2022-11-20
2022,11,21,1.9121,7.8684,0.5076,2022-11-21
2022,11,22,3.9614,8.3314,2.5733,2022-11-22
2022,11,23,8.9117,8.9208,10.9795,2022-11-23
2022,11,24,8.7986,8.8039,10.9934,2022-11-24
2022,11,25,8.7931,8.7986,10.9123,2022-11-25
2022,11,26,8.7895,8.8025,10.8425,2022-11-26
2022,11,27,8.3786,8.4866,9.4805,2022-11-27
2022,11,28,8.3705,8.4982,9.6761,2022-11-28
2022,11,29,8.3962,8.5913,9.6338,2022-11-29
2022,11,30,8.016,8.4989,8.4919,2022-11-30
2022,12,1,6.4927,8.4101,5.1463,2022-12-01
2022,12,2,4.734,8.225,2.0299,2022-12-02
2022,12,3,6.1546,8.2954,4.3594,2022-12-03
2022,12,4,8.1629,8.5872,8.677,2022-12-04
2022,12,5,8.3026,8.5994,9.1241,2022-12-05
2022,12,6,8.2301,8.5003,8.789,2022-12-06
2022,12,7,8.273,8.471,8.6136,2022-12-07
2022,12,8,7.728,8.2872,7.0034,2022-12-08
2022,12,9,7.4474,8.0801,5.6719,2022-12-09
2022,12,10,5.868,8.1749,2.0182,2022-12-10
2022,12,11,5.5327,8.1722,2.2442,2022-12-11
2022,12,12,5.724,8.1677,2.8944,2022-12-12
2022,12,13,8.525,8.7348,9.0089,2022-12-13
2022,12,14,9.0398,9.0475,11.0441,2022-12-14
2022,12,15,7.9826,8.7595,7.6058,2022-12-15
2022,12,16,8.4686,8.6978,8.7091,2022-12-16
2022,12,17,7.6296,8.6897,6.7884,2022-12-17
2022,12,18,7.259,8.5397,5.1934,2022-12-18
2022,12,19,7.9344,8.5548,7.2518,2022-12-19
2022,12,20,8.1533,8.7223,7.9958,2022-12-20
2022,12,21,8.3496,8.7218,8.3422,2022-12-21
2022,12,22,8.1977,8.7101,8.6762,2022-12-22
2022,12,23,8.3201,8.7,8.0292,2022-12-23
2022,12,24,5.2402,8.1346,0.9139,2022-12-24
2022,12,25,7.441,8.4101,6.2402,2022-12-25
2022,12,26,7.9798,8.4799,7.3639,2022-12-26
2022,12,27,5.1449,8.2646,2.6777,2022-12-27
2022,12,28,8.569,8.8442,9.1786,2022-12-28
2022,12,29,8.1996,8.5879,8.0306,2022-12-29
2022,12,30,8.5603,8.6993,8.8814,2022-12-30
2022,12,31,8.5949,8.6311,9.5546,2022-12-31
2023,1,1,8.2879,8.4444,8.3765,2023-01-01
2023,1,2,2.4941,8.0556,0.0254,2023-01-02
2023,1,3,1.3862,8.3882,0.2117,2023-01-03
2023,1,4,8.6748,8.7828,9.0852,2023-01-04
2023,1,5,8.6395,8.7581,9.276,2023-01-05
2023,1,6,8.574,8.7158,9.7454,2023-01-06
2023,1,7,8.4074,8.7646,9.2215,2023-01-07
2023,1,8,7.6596,8.5829,7.367,2023-01-08
2023,1,9,6.8688,8.4454,5.1504,2023-01-09
2023,1,10,7.9747,8.4929,7.567,2023-01-10
2023,1,11,8.2723,8.5236,8.6676,2023-01-11
2023,1,12,7.2636,8.238,5.3246,2023-01-12
2023,1,13,3.0511,8.1679,0.5582,2023-01-13
2023,1,14,7.0721,8.1914,4.6058,2023-01-14
2023,1,15,8.226,8.6431,8.2706,2023-01-15
2023,1,16,8.3556,8.4982,8.8265,2023-01-16
2023,1,17,8.3134,8.531,9.0492,2023-01-17
2023,1,18,7.519,8.2428,7.176,2023-01-18
2023,1,19,8.2445,8.3638,8.9818,2023-01-19
2023,1,20,8.3302,8.4598,9.6456,2023-01-20
2023,1,21,7.9339,8.3251,7.8965,2023-01-21
2023,1,22,4.6044,8.1122,2.2901,2023-01-22
2023,1,23,7.7808,8.4096,7.1789,2023-01-23
2023,1,24,8.2378,8.4449,8.4792,2023-01-24
2023,1,25,7.891,8.3426,7.829,2023-01-25
2023,1,26,7.4201,8.1778,6.9286,2023-01-26
2023,1,27,8.3234,8.3609,9.7704,2023-01-27
2023,1,28,6.2462,8.0794,4.1974,2023-01-28
2023,1,29,6.0379,7.8761,4.302,2023-01-29
2023,1,30,3.0857,7.7722,1.2427,2023-01-30
2023,1,31,6.7404,8.0086,5.9076,2023-01-31
2023,2,1,7.7417,8.2186,8.4139,2023-02-01
2023,2,2,7.0387,7.9682,6.185,2023-02-02
2023,2,3,5.3062,7.8581,1.9843,2023-02-03
2023,2,4,7.5257,8.1922,7.6555,2023-02-04
2023,2,5,6.8717,8.0402,5.2344,2023-02-05
2023,2,6,7.1261,7.9805,6.0413,2023-02-06
2023,2,7,7.2809,7.8485,6.5494,2023-02-07
2023,2,8,7.4148,7.7335,6.8119,2023-02-08
2023,2,9,5.3098,7.6822,3.1997,2023-02-09
2023,2,10,6.9725,7.6944,5.9822,2023-02-10
2023,2,11,7.6901,7.937,7.8864,2023-02-11
2023,2,12,7.5814,8.0436,7.8358,2023-02-12
2023,2,13,7.1333,7.7772,7.1774,2023-02-13
2023,2,14,6.1555,7.6339,4.1402,2023-02-14
2023,2,15,5.699,7.698,2.7082,2023-02-15
2023,2,16,6.7337,7.7117,5.9508,2023-02-16
2023,2,17,4.884,7.9327,3.2508,2023-02-17
2023,2,18,7.9063,8.0479,7.8718,2023-02-18
2023,2,19,5.921,7.866,2.6767,2023-02-19
2023,2,20,6.7466,7.5545,6.6101,2023-02-20
2023,2,21,7.273,7.727,6.9578,2023-02-21
2023,2,22,6.0266,7.4686,3.9048,2023-02-22
2023,2,23,3.066,7.3598,0.5525,2023-02-23
2023,2,24,6.1627,7.3022,5.0011,2023-02-24
2023,2,25,6.7846,7.3846,5.9923,2023-02-25
2023,2,26,3.569,7.0044,0.5266,2023-02-26
2023,2,27,4.9973,7.2581,3.5165,2023-02-27
2023,2,28,5.5574,7.3145,3.5582,2023-02-28
2023,3,1,3.3809,7.2012,1.4712,2023-03-01
2023,3,2,3.271,6.8935,0.529,2023-03-02
2023,3,3,4.9937,7.187,4.319,2023-03-03
2023,3,4,6.5258,7.2706,6.8928,2023-03-04
2023,3,5,7.2965,7.3882,8.851,2023-03-05
2023,3,6,7.5197,7.536,9.4829,2023-03-06
2023,3,7,3.2206,7.3399,0.8186,2023-03-07
2023,3,8,5.634,6.8333,3.7834,2023-03-08
2023,3,9,5.3074,6.9252,3.313,2023-03-09
2023,3,10,6.6463,6.9859,7.3322,2023-03-10
2023,3,11,6.9996,7.1213,8.4216,2023-03-11
2023,3,12,6.318,6.845,6.8609,2023-03-12
2023,3,13,6.0024,6.6725,5.766,2023-03-13
2023,3,14,5.6045,6.6446,4.625,2023-03-14
2023,3,15,2.5039,6.3766,0.6096,2023-03-15
2023,3,16,4.146,6.4421,1.8276,2023-03-16
2023,3,17,5.19,6.4999,3.8743,2023-03-17
2023,3,18,6.3686,6.6002,7.1657,2023-03-18
2023,3,19,6.5897,6.666,8.0203,2023-03-19
2023,3,20,6.0521,6.6019,6.8846,2023-03-20
2023,3,21,6.3617,6.6122,7.4014,2023-03-21
2023,3,22,5.9748,6.4934,6.479,2023-03-22
2023,3,23,5.645,6.4373,5.7266,2023-03-23
2023,3,24,5.6856,6.3221,5.5711,2023-03-24
2023,3,25,5.2049,6.197,3.6295,2023-03-25
2023,3,26,5.1408,6.4709,2.7938,2023-03-26
2023,3,27,6.599,6.623,8.6371,2023-03-27
2023,3,28,5.8025,6.3017,5.3554,2023-03-28
2023,3,29,6.0091,6.2338,7.3073,2023-03-29
2023,3,30,0.9564,6.0475,0.5762,2023-03-30
2023,3,31,6.1428,6.2148,7.8876,2023-03-31
2023,4,1,5.3057,6.1229,5.6446,2023-04-01
2023,4,2,6.3319,6.3365,8.6976,2023-04-02
2023,4,3,6.1519,6.1884,8.2517,2023-04-03
2023,4,4,3.7298,5.8392,0.7332,2023-04-04
2023,4,5,2.1523,5.7684,0.3614,2023-04-05
2023,4,6,1.8257,5.689,0.2278,2023-04-06
2023,4,7,3.7128,5.941,3.2006,2023-04-07
2023,4,8,6.0581,6.0862,8.3599,2023-04-08
2023,4,9,5.9868,6.0691,8.227,2023-04-09
2023,4,10,5.3657,5.826,6.6149,2023-04-10
2023,4,11,5.8786,5.8901,8.3489,2023-04-11
2023,4,12,5.3069,5.6842,6.5354,2023-04-12
2023,4,13,0.6919,5.2313,0.1445,2023-04-13
2023,4,14,1.8898,5.3496,1.5934,2023-04-14
2023,4,15,4.021,5.467,3.6245,2023-04-15
2023,4,16,1.8233,5.2253,0.395,2023-04-16
2023,4,17,1.6567,5.3086,0.3355,2023-04-17
2023,4,18,4.927,5.5056,5.0594,2023-04-18
2023,4,19,5.1067,5.6628,6.5832,2023-04-19
2023,4,20,5.7864,5.7912,8.3885,2023-04-20
2023,4,21,5.706,5.7101,8.6282,2023-04-21
2023,4,22,5.5003,5.5186,7.9116,2023-04-22
2023,4,23,5.5109,5.5202,8.2255,2023-04-23
2023,4,24,3.7718,5.1082,3.3394,2023-04-24
2023,4,25,1.1616,5.04,0.2297,2023-04-25
2023,4,26,4.0418,5.1458,4.0829,2023-04-26
2023,4,27,4.4098,5.1929,5.3342,2023-04-27
2023,4,28,5.1936,5.2313,7.5022,2023-04-28
2023,4,29,5.1266,5.1629,7.705,2023-04-29
2023,4,30,4.9726,4.9802,7.2797,2023-04-30
2023,5,1,2.4034,4.4923,1.1642,2023-05-01
2023,5,2,1.1688,4.6272,0.5902,2023-05-02
2023,5,3,2.0969,4.7875,2.3602,2023-05-03
2023,5,4,1.145,4.5797,0.7721,2023-05-04
2023,5,5,1.1479,4.4983,0.1526,2023-05-05
2023,5,6,1.3018,4.3658,0.0305,2023-05-06
2023,5,7,0.5386,4.2655,0.0703,2023-05-07
2023,5,8,3.4157,4.8026,1.1626,2023-05-08
2023,5,9,4.9687,5.0172,7.6164,2023-05-09
2023,5,10,4.9999,5.0179,8.1744,2023-05-10
2023,5,11,4.8343,4.8458,7.6639,2023-05-11
2023,5,12,4.8204,4.8521,7.6862,2023-05-12
2023,5,13,4.8338,4.8396,7.8098,2023-05-13
2023,5,14,4.8154,4.8226,7.8826,2023-05-14
2023,5,15,4.8055,4.8106,7.9702,2023-05-15
2023,5,16,4.735,4.7407,7.8086,2023-05-16
2023,5,17,4.1215,4.6536,4.4945,2023-05-17
2023,5,18,4.433,4.4364,6.8326,2023-05-18
2023,5,19,4.1534,4.3224,5.5174,2023-05-19
2023,5,20,0.5914,4.0829,0.0886,2023-05-20
2023,5,21,0.1896,3.9396,0.1082,2023-05-21
2023,5,22,4.0894,4.1395,5.753,2023-05-22
2023,5,23,4.1287,4.1364,6.0631,2023-05-23
2023,5,24,4.2374,4.2406,6.6499,2023-05-24
2023,5,25,4.1976,4.2331,6.6377,2023-05-25
2023,5,26,2.85,3.949,1.1316,2023-05-26
2023,5,27,2.5291,3.6312,1.8744,2023-05-27
2023,5,28,1.1407,3.9994,0.3192,2023-05-28
2023,5,29,3.7798,4.1983,5.2301,2023-05-29
2023,5,30,2.1754,3.9706,1.1201,2023-05-30
2023,5,31,2.6177,3.9842,2.1588,2023-05-31
2023,6,1,3.5746,4.0306,4.6361,2023-06-01
2023,6,2,4.1112,4.1203,6.611,2023-06-02
2023,6,3,4.0325,4.0934,6.318,2023-06-03
2023,6,4,3.803,3.984,5.3064,2023-06-04
2023,6,5,2.1631,3.9036,1.2648,2023-06-05
2023,6,6,3.9446,3.9466,6.2635,2023-06-06
2023,6,7,4.0073,4.009,6.6946,2023-06-07
2023,6,8,4.0817,4.0865,6.8774,2023-06-08
2023,6,9,3.9574,3.9607,6.5215,2023-06-09
2023,6,10,2.4218,3.6516,1.7782,2023-06-10
2023,6,11,1.6442,3.8633,0.6823,2023-06-11
2023,6,12,1.7342,4.1314,0.6756,2023-06-12
2023,6,13,2.2423,4.1477,1.9282,2023-06-13
2023,6,14,1.6138,3.9689,0.2722,2023-06-14
2023,6,15,1.2108,3.9871,0.3559,2023-06-15
2023,6,16,1.2026,3.9384,0.5326,2023-06-16
2023,6,17,2.4144,3.9842,1.8254,2023-06-17
2023,6,18,3.8695,4.0786,5.6998,2023-06-18
2023,6,19,3.7186,3.9566,5.5186,2023-06-19
2023,6,20,2.8651,3.6814,3.2671,2023-06-20
2023,6,21,2.6856,3.5878,2.1974,2023-06-21
2023,6,22,2.19,3.4442,1.2559,2023-06-22
2023,6,23,3.0739,3.5741,3.391,2023-06-23
2023,6,24,3.7985,3.8009,5.9198,2023-06-24
2023,6,25,3.5491,3.7104,4.8919,2023-06-25
2023,6,26,3.655,3.8402,5.2702,2023-06-26
2023,6,27,3.9775,3.9828,6.5914,2023-06-27
2023,6,28,3.2177,3.6036,3.9151,2023-06-28
2023,6,29,2.3765,3.755,2.076,2023-06-29
2023,6,30,3.8806,3.9077,6.1284,2023-06-30
2023,7,1,3.8014,3.907,5.6208,2023-07-01
2023,7,2,4.0625,4.0649,6.7913,2023-07-02
2023,7,3,3.9511,3.9564,6.3343,2023-07-03
2023,7,4,3.6262,3.9211,5.1127,2023-07-04
2023,7,5,2.4835,3.7522,2.6578,2023-07-05
2023,7,6,3.3538,3.7207,3.8482,2023-07-06
2023,7,7,2.2858,3.4349,1.5449,2023-07-07
2023,7,8,2.0993,3.2839,0.9842,2023-07-08
2023,7,9,2.2339,3.4075,1.1952,2023-07-09
2023,7,10,1.8434,3.0526,0.2945,2023-07-10
2023,7,11,2.4386,3.5369,1.957,2023-07-11
2023,7,12,1.0939,3.4433,0.6238,2023-07-12
2023,7,13,1.4995,4.2965,1.3512,2023-07-13
2023,7,14,3.6158,4.3973,4.8242,2023-07-14
2023,7,15,3.4776,4.1918,4.2439,2023-07-15
2023,7,16,3.5609,4.129,4.5283,2023-07-16
2023,7,17,2.8685,4.3027,1.4832,2023-07-17
2023,7,18,4.4467,4.4983,7.3416,2023-07-18
2023,7,19,4.368,4.3807,7.0188,2023-07-19
2023,7,20,3.3214,3.9058,3.3989,2023-07-20
2023,7,21,4.0891,4.1258,5.8426,2023-07-21
2023,7,22,4.2024,4.2048,6.4154,2023-07-22
2023,7,23,3.9922,4.073,5.3496,2023-07-23
2023,7,24,3.1027,3.9425,2.3033,2023-07-24
2023,7,25,1.9618,3.8016,0.2719,2023-07-25
2023,7,26,3.534,3.9739,3.517,2023-07-26
2023,7,27,1.5336,4.128,0.413,2023-07-27
2023,7,28,1.5869,4.3421,0.5827,2023-07-28
2023,7,29,4.6262,4.6301,7.6466,2023-07-29
2023,7,30,4.2886,4.4506,5.9887,2023-07-30
2023,7,31,4.3987,4.4534,6.4476,2023-07-31
2023,8,1,4.571,4.5734,7.1203,2023-08-01
2023,8,2,4.6255,4.6277,7.1815,2023-08-02
2023,8,3,4.5312,4.5331,6.7814,2023-08-03
2023,8,4,4.5523,4.5574,6.6521,2023-08-04
2023,8,5,4.6058,4.6111,6.7082,2023-08-05
2023,8,6,4.5598,4.5684,6.5006,2023-08-06
2023,8,7,3.5364,4.0877,3.2513,2023-08-07
2023,8,8,1.5053,4.0438,0.2746,2023-08-08
2023,8,9,2.2579,4.5341,0.8873,2023-08-09
2023,8,10,4.0442,4.4597,4.3409,2023-08-10
2023,8,11,3.78,4.3961,2.7456,2023-08-11
2023,8,12,4.457,4.9642,5.0434,2023-08-12
2023,8,13,3.6454,5.1192,1.3531,2023-08-13
2023,8,14,4.8314,4.9742,6.1462,2023-08-14
2023,8,15,4.8048,4.8137,6.4375,2023-08-15
2023,8,16,4.8389,4.8425,6.4826,2023-08-16
2023,8,17,4.9034,4.9284,6.5074,2023-08-17
2023,8,18,0.9739,4.2658,0.2849,2023-08-18
2023,8,19,3.4313,5.311,2.453,2023-08-19
2023,8,20,4.4914,5.075,5.2706,2023-08-20
2023,8,21,4.9574,4.9786,6.0862,2023-08-21
2023,8,22,4.9874,4.9992,5.9249,2023-08-22
2023,8,23,4.7594,4.8252,4.7611,2023-08-23
2023,8,24,1.4899,4.9646,0.0641,2023-08-24
2023,8,25,4.1328,5.4629,4.1155,2023-08-25
2023,8,26,5.8121,5.8226,8.4166,2023-08-26
2023,8,27,5.8999,5.9086,8.5714,2023-08-27
2023,8,28,5.4842,5.7175,7.5406,2023-08-28
2023,8,29,4.7038,5.2579,4.421,2023-08-29
2023,8,30,5.2874,5.3522,5.9988,2023-08-30
2023,8,31,4.5778,4.9226,4.153,2023-08-31
2023,9,1,4.1186,4.4791,2.8282,2023-09-01
2023,9,2,3.727,4.8334,2.5666,2023-09-02
2023,9,3,3.2654,4.7544,1.639,2023-09-03
2023,9,4,2.7972,5.3815,2.009,2023-09-04
2023,9,5,3.0883,5.7163,1.2094,2023-09-05
2023,9,6,3.4908,5.0616,1.253,2023-09-06
2023,9,7,3.761,4.9673,1.8451,2023-09-07
2023,9,8,1.9332,4.709,1.1801,2023-09-08
2023,9,9,3.0619,5.7742,0.841,2023-09-09
2023,9,10,5.3011,5.4677,5.1324,2023-09-10
2023,9,11,5.8447,5.9035,6.9749,2023-09-11
2023,9,12,4.4995,5.4778,3.5114,2023-09-12
2023,9,13,1.7875,5.6314,0.3787,2023-09-13
2023,9,14,6.5136,6.6941,8.353,2023-09-14
2023,9,15,6.6206,6.6828,8.7845,2023-09-15
2023,9,16,6.3233,6.3281,7.9709,2023-09-16
2023,9,17,5.953,5.9614,6.8426,2023-09-17
2023,9,18,4.7515,5.4199,3.8573,2023-09-18
2023,9,19,3.9528,5.5214,2.4665,2023-09-19
2023,9,20,4.8586,5.7624,4.1383,2023-09-20
2023,9,21,5.7814,5.8546,5.7806,2023-09-21
2023,9,22,5.9513,5.9638,6.2695,2023-09-22
2023,9,23,5.9486,6.0307,6.2813,2023-09-23
2023,9,24,5.6786,5.8138,5.37,2023-09-24
2023,9,25,5.5258,5.7778,4.9687,2023-09-25
2023,9,26,5.1967,5.5824,4.1335,2023-09-26
2023,9,27,3.029,6.7054,2.3911,2023-09-27
2023,9,28,6.4404,6.8664,6.985,2023-09-28
2023,9,29,5.8366,6.7968,5.4408,2023-09-29
2023,9,30,3.9317,6.6127,2.1197,2023-09-30
2023,10,1,6.793,6.894,7.8962,2023-10-01
2023,10,2,7.0046,7.0097,8.4967,2023-10-02
2023,10,3,5.472,6.2434,4.1155,2023-10-03
2023,10,4,1.0548,6.6307,0.1826,2023-10-04
2023,10,5,4.3586,7.0639,3.3958,2023-10-05
2023,10,6,2.5774,5.7826,0.7862,2023-10-06
2023,10,7,1.3135,5.8123,0.1267,2023-10-07
2023,10,8,6.5479,7.2302,5.4998,2023-10-08
2023,10,9,7.668,7.674,9.9384,2023-10-09
2023,10,10,7.1398,7.145,8.0345,2023-10-10
2023,10,11,4.8898,5.8123,3.083,2023-10-11
2023,10,12,2.1739,6.9374,0.3187,2023-10-12
2023,10,13,7.295,7.6752,8.052,2023-10-13
2023,10,14,7.0366,7.4366,7.1263,2023-10-14
2023,10,15,6.3334,6.7781,5.4365,2023-10-15
2023,10,16,6.6991,7.0193,6.3331,2023-10-16
2023,10,17,5.635,6.4565,4.0044,2023-10-17
2023,10,18,5.1953,6.33,2.4322,2023-10-18
2023,10,19,4.6726,6.0926,1.6442,2023-10-19
2023,10,20,5.3102,6.7272,2.5392,2023-10-20
2023,10,21,6.793,6.8244,5.6899,2023-10-21
2023,10,22,6.8594,7.0289,6.0372,2023-10-22
2023,10,23,4.1196,5.8694,0.9799,2023-10-23
2023,10,24,1.8991,5.9002,0.0922,2023-10-24
2023,10,25,4.4134,7.3195,1.5686,2023-10-25
2023,10,26,3.8477,7.2334,1.5,2023-10-26
2023,10,27,3.6307,5.7521,0.486,2023-10-27
2023,10,28,2.6062,6.0017,0.3478,2023-10-28
2023,10,29,7.285,7.4928,6.4891,2023-10-29
2023,10,30,4.561,7.3469,2.7554,2023-10-30
2023,10,31,6.8431,7.3951,5.3426,2023-10-31
2023,11,1,6.1013,7.543,4.2029,2023-11-01
2023,11,2,4.4662,7.0541,2.1358,2023-11-02
2023,11,3,5.9794,8.0779,5.1216,2023-11-03
2023,11,4,8.4665,8.491,9.9394,2023-11-04
2023,11,5,8.328,8.3352,9.5599,2023-11-05
2023,11,6,8.1348,8.1394,9.2582,2023-11-06
2023,11,7,7.5072,7.5317,6.3955,2023-11-07
2023,11,8,6.6965,7.1146,4.4258,2023-11-08
2023,11,9,3.869,6.7025,1.6594,2023-11-09
2023,11,10,7.0802,7.1244,5.371,2023-11-10
2023,11,11,7.3673,7.4237,6.1298,2023-11-11
2023,11,12,6.6372,6.9108,4.2379,2023-11-12
2023,11,13,3.9161,6.1334,0.6341,2023-11-13
2023,11,14,0.9245,5.5114,0.0809,2023-11-14
2023,11,15,5.7691,6.4524,2.8879,2023-11-15
2023,11,16,4.2487,6.1752,0.5496,2023-11-16
2023,11,17,4.4465,6.4752,0.3074,2023-11-17
2023,11,18,3.973,7.3918,1.3145,2023-11-18
2023,11,19,7.9572,7.9855,7.3891,2023-11-19
2023,11,20,5.0861,6.8006,0.8609,2023-11-20
2023,11,21,6.2669,6.7577,2.9993,2023-11-21
2023,11,22,4.41,6.9924,1.2497,2023-11-22
2023,11,23,1.7294,6.8554,0.1874,2023-11-23
2023,11,24,5.3014,7.8706,2.717,2023-11-24
2023,11,25,4.8154,8.1672,4.405,2023-11-25
2023,11,26,4.0241,7.9654,1.1897,2023-11-26
2023,11,27,0.8906,7.9606,0.1524,2023-11-27
2023,11,28,4.0008,8.077,2.2608,2023-11-28
2023,11,29,8.0815,8.2006,8.2116,2023-11-29
2023,11,30,6.882,7.9066,3.9288,2023-11-30
2023,12,1,7.8168,8.0126,7.2254,2023-12-01
2023,12,2,5.6155,8.0249,3.1601,2023-12-02
2023,12,3,5.4667,7.992,3.2496,2023-12-03
2023,12,4,3.2688,7.6908,0.3576,2023-12-04
2023,12,5,5.4778,8.0436,2.9597,2023-12-05
2023,12,6,6.432,8.071,4.7832,2023-12-06
2023,12,7,3.2446,7.9723,0.9646,2023-12-07
2023,12,8,8.0988,8.5836,7.7731,2023-12-08
2023,12,9,7.3918,8.3129,7.0274,2023-12-09
2023,12,10,3.6778,8.279,1.063,2023-12-10
2023,12,11,8.3614,8.7598,9.0835,2023-12-11
2023,12,12,8.082,8.3928,8.2435,2023-12-12
2023,12,13,7.7527,8.2577,6.7445,2023-12-13
2023,12,14,5.5939,8.1012,1.1866,2023-12-14
2023,12,15,6.7718,8.1024,4.5089,2023-12-15
2023,12,16,8.1065,8.2229,8.154,2023-12-16
2023,12,17,8.0006,8.3482,7.4969,2023-12-17
2023,12,18,7.9886,8.2654,7.1088,2023-12-18
